country,year,sex,age,suicides_no,population,suicides_100k_pop,HDI_for_year,gdp_for_year,gdp_per_capita,generation
Armenia,2011,female,15-24 years,4,259823,1.54,0.72,10142111334,3798,Millenials
Armenia,2011,female,55-74 years,3,256541,1.17,0.72,10142111334,3798,Boomers
Armenia,2011,female,35-54 years,3,422179,0.71,0.72,10142111334,3798,Generation X
Armenia,2011,female,25-34 years,0,244912,0,0.72,10142111334,3798,Millenials
Armenia,2011,female,5-14 years,0,164004,0,0.72,10142111334,3798,Generation Z
Armenia,2011,male,5-14 years,0,189377,0,0.72,10142111334,3798,Generation Z
Armenia,2012,male,75+ years,5,56598,8.83,0.73,10619320049,3773,Silent
Armenia,2012,male,35-54 years,26,376743,6.9,0.73,10619320049,3773,Generation X
Armenia,2012,male,55-74 years,11,212482,5.18,0.73,10619320049,3773,Boomers
Armenia,2012,male,25-34 years,11,245443,4.48,0.73,10619320049,3773,Millenials
Armenia,2012,female,75+ years,3,91237,3.29,0.73,10619320049,3773,Silent
Armenia,2012,male,15-24 years,5,255119,1.96,0.73,10619320049,3773,Millenials
Armenia,2012,female,35-54 years,7,428953,1.63,0.73,10619320049,3773,Generation X
Armenia,2012,female,25-34 years,4,259768,1.54,0.73,10619320049,3773,Millenials
Armenia,2012,female,55-74 years,4,273394,1.46,0.73,10619320049,3773,Boomers
Armenia,2012,female,15-24 years,2,255088,0.78,0.73,10619320049,3773,Millenials
Armenia,2012,male,5-14 years,1,192409,0.52,0.73,10619320049,3773,Generation Z
Armenia,2012,female,5-14 years,0,167066,0,0.73,10619320049,3773,Generation Z
Armenia,2013,male,75+ years,7,58640,11.94,0.73,11121465767,3957,Silent
Armenia,2013,female,75+ years,6,95093,6.31,0.73,11121465767,3957,Silent
Armenia,2013,male,55-74 years,11,218063,5.04,0.73,11121465767,3957,Boomers
Armenia,2013,female,55-74 years,11,280566,3.92,0.73,11121465767,3957,Boomers
Armenia,2013,male,25-34 years,9,250487,3.59,0.73,11121465767,3957,Millenials
Armenia,2013,male,35-54 years,13,370440,3.51,0.73,11121465767,3957,Generation X
Armenia,2013,female,35-54 years,6,423841,1.42,0.73,11121465767,3957,Generation X
Armenia,2013,male,15-24 years,2,243687,0.82,0.73,11121465767,3957,Millenials
Armenia,2013,male,5-14 years,1,193754,0.52,0.73,11121465767,3957,Generation Z
Armenia,2013,female,15-24 years,1,242386,0.41,0.73,11121465767,3957,Millenials
Armenia,2013,female,25-34 years,0,265616,0,0.73,11121465767,3957,Millenials
Armenia,2013,female,5-14 years,0,168091,0,0.73,11121465767,3957,Generation Z
Armenia,2014,male,75+ years,9,60108,14.97,0.73,11609512940,4142,Silent
Armenia,2014,female,75+ years,6,98118,6.12,0.73,11609512940,4142,Silent
Armenia,2014,male,55-74 years,12,224430,5.35,0.73,11609512940,4142,Boomers
Armenia,2014,male,35-54 years,13,363362,3.58,0.73,11609512940,4142,Generation X
Armenia,2014,male,25-34 years,6,253461,2.37,0.73,11609512940,4142,Millenials
Armenia,2014,female,55-74 years,4,288822,1.38,0.73,11609512940,4142,Boomers
Armenia,2014,male,15-24 years,3,230760,1.3,0.73,11609512940,4142,Millenials
Armenia,2014,female,15-24 years,2,227895,0.88,0.73,11609512940,4142,Millenials
Armenia,2014,female,5-14 years,1,171332,0.58,0.73,11609512940,4142,Generation Z
Armenia,2014,female,35-54 years,2,417829,0.48,0.73,11609512940,4142,Generation X
Armenia,2014,female,25-34 years,0,269937,0,0.73,11609512940,4142,Millenials
Armenia,2014,male,5-14 years,0,196975,0,0.73,11609512940,4142,Generation Z
Armenia,2015,male,75+ years,12,61355,19.56,,10553337673,3775,Silent
Armenia,2015,male,55-74 years,16,231213,6.92,,10553337673,3775,Boomers
Armenia,2015,female,75+ years,5,100754,4.96,,10553337673,3775,Silent
Armenia,2015,male,35-54 years,15,356715,4.21,,10553337673,3775,Generation X
Armenia,2015,male,25-34 years,10,255540,3.91,,10553337673,3775,Millenials
Armenia,2015,female,55-74 years,5,297936,1.68,,10553337673,3775,Boomers
Armenia,2015,female,15-24 years,3,212010,1.42,,10553337673,3775,Millenials
Armenia,2015,female,35-54 years,4,412360,0.97,,10553337673,3775,Generation X
Armenia,2015,male,15-24 years,2,216876,0.92,,10553337673,3775,Millenials
Armenia,2015,female,25-34 years,2,274108,0.73,,10553337673,3775,Millenials
Armenia,2015,female,5-14 years,0,175417,0,,10553337673,3775,Generation Z
Armenia,2015,male,5-14 years,0,201051,0,,10553337673,3775,Generation Z
Armenia,2016,male,75+ years,12,61956,19.37,,10546135160,3788,Silent
Armenia,2016,male,55-74 years,16,237813,6.73,,10546135160,3788,Boomers
Armenia,2016,male,35-54 years,16,350633,4.56,,10546135160,3788,Generation X
Armenia,2016,male,15-24 years,5,202220,2.47,,10546135160,3788,Millenials
Armenia,2016,female,75+ years,2,102414,1.95,,10546135160,3788,Silent
Armenia,2016,female,55-74 years,6,308349,1.95,,10546135160,3788,Boomers
Armenia,2016,male,25-34 years,4,255665,1.56,,10546135160,3788,Millenials
Armenia,2016,female,35-54 years,3,408109,0.74,,10546135160,3788,Generation X
Armenia,2016,female,25-34 years,2,277452,0.72,,10546135160,3788,Millenials
Armenia,2016,female,15-24 years,1,195422,0.51,,10546135160,3788,Millenials
Aruba,1995,male,75+ years,2,889,224.97,,1320670391,17949,G.I. Generation
Aruba,1995,male,25-34 years,4,7520,53.19,,1320670391,17949,Generation X
Aruba,1995,male,55-74 years,1,4558,21.94,,1320670391,17949,Silent
Aruba,1995,male,35-54 years,1,11895,8.41,,1320670391,17949,Boomers
Aruba,1995,female,15-24 years,0,5138,0,,1320670391,17949,Generation X
Aruba,1995,female,25-34 years,0,7439,0,,1320670391,17949,Generation X
Aruba,1995,female,35-54 years,0,12391,0,,1320670391,17949,Boomers
Aruba,1995,female,5-14 years,0,5906,0,,1320670391,17949,Millenials
Aruba,1995,female,55-74 years,0,5160,0,,1320670391,17949,Silent
Aruba,1995,female,75+ years,0,1295,0,,1320670391,17949,G.I. Generation
Aruba,1995,male,15-24 years,0,5227,0,,1320670391,17949,Generation X
Aruba,1995,male,5-14 years,0,6163,0,,1320670391,17949,Millenials
Aruba,1999,male,25-34 years,4,7031,56.89,,1722798883,21027,Generation X
Aruba,1999,male,15-24 years,2,5428,36.85,,1722798883,21027,Generation X
Aruba,1999,male,35-54 years,3,13807,21.73,,1722798883,21027,Boomers
Aruba,1999,female,15-24 years,0,5563,0,,1722798883,21027,Generation X
Aruba,1999,female,25-34 years,0,7411,0,,1722798883,21027,Generation X
Aruba,1999,female,35-54 years,0,14951,0,,1722798883,21027,Boomers
Aruba,1999,female,5-14 years,0,6784,0,,1722798883,21027,Millenials
Aruba,1999,female,55-74 years,0,6192,0,,1722798883,21027,Silent
Aruba,1999,female,75+ years,0,1475,0,,1722798883,21027,G.I. Generation
Aruba,1999,male,5-14 years,0,6923,0,,1722798883,21027,Millenials
Aruba,1999,male,55-74 years,0,5395,0,,1722798883,21027,Silent
Aruba,1999,male,75+ years,0,974,0,,1722798883,21027,G.I. Generation
Aruba,2000,female,75+ years,2,1499,133.42,,1873452514,22333,G.I. Generation
Aruba,2000,male,75+ years,1,989,101.11,,1873452514,22333,G.I. Generation
Aruba,2000,male,25-34 years,3,6828,43.94,,1873452514,22333,Generation X
Aruba,2000,male,35-54 years,2,14228,14.06,,1873452514,22333,Boomers
Aruba,2000,female,35-54 years,2,15624,12.8,,1873452514,22333,Boomers
Aruba,2000,female,15-24 years,0,5675,0,,1873452514,22333,Generation X
Aruba,2000,female,25-34 years,0,7347,0,,1873452514,22333,Generation X
Aruba,2000,female,5-14 years,0,6974,0,,1873452514,22333,Millenials
Aruba,2000,female,55-74 years,0,6487,0,,1873452514,22333,Silent
Aruba,2000,male,15-24 years,0,5514,0,,1873452514,22333,Generation X
Aruba,2000,male,5-14 years,0,7111,0,,1873452514,22333,Millenials
Aruba,2000,male,55-74 years,0,5612,0,,1873452514,22333,Silent
Aruba,2001,male,35-54 years,4,14663,27.28,,1920262570,22317,Boomers
Aruba,2001,female,15-24 years,0,5897,0,,1920262570,22317,Millenials
Aruba,2001,female,25-34 years,0,7290,0,,1920262570,22317,Generation X
Aruba,2001,female,35-54 years,0,16210,0,,1920262570,22317,Boomers
Aruba,2001,female,5-14 years,0,7181,0,,1920262570,22317,Millenials
Aruba,2001,female,55-74 years,0,6793,0,,1920262570,22317,Silent
Aruba,2001,female,75+ years,0,1519,0,,1920262570,22317,Silent
Aruba,2001,male,15-24 years,0,5712,0,,1920262570,22317,Millenials
Aruba,2001,male,25-34 years,0,6638,0,,1920262570,22317,Generation X
Aruba,2001,male,5-14 years,0,7263,0,,1920262570,22317,Millenials
Aruba,2001,male,55-74 years,0,5846,0,,1920262570,22317,Silent
Aruba,2001,male,75+ years,0,1033,0,,1920262570,22317,Silent
Aruba,2002,male,55-74 years,4,6116,65.4,,1941094972,21987,Silent
Aruba,2002,male,25-34 years,2,6459,30.96,,1941094972,21987,Generation X
Aruba,2002,male,15-24 years,1,5938,16.84,,1941094972,21987,Millenials
Aruba,2002,male,35-54 years,2,15082,13.26,,1941094972,21987,Boomers
Aruba,2002,female,15-24 years,0,6151,0,,1941094972,21987,Millenials
Aruba,2002,female,25-34 years,0,7233,0,,1941094972,21987,Generation X
Aruba,2002,female,35-54 years,0,16782,0,,1941094972,21987,Boomers
Aruba,2002,female,5-14 years,0,7374,0,,1941094972,21987,Millenials
Aruba,2002,female,55-74 years,0,7128,0,,1941094972,21987,Silent
Aruba,2002,female,75+ years,0,1545,0,,1941094972,21987,Silent
Aruba,2002,male,5-14 years,0,7406,0,,1941094972,21987,Millenials
Aruba,2002,male,75+ years,0,1070,0,,1941094972,21987,Silent
Aruba,2003,male,35-54 years,2,15463,12.93,,2021301676,22345,Boomers
Aruba,2003,female,15-24 years,0,6412,0,,2021301676,22345,Millenials
Aruba,2003,female,25-34 years,0,7173,0,,2021301676,22345,Generation X
Aruba,2003,female,35-54 years,0,17314,0,,2021301676,22345,Boomers
Aruba,2003,female,5-14 years,0,7527,0,,2021301676,22345,Millenials
Aruba,2003,female,55-74 years,0,7479,0,,2021301676,22345,Silent
Aruba,2003,female,75+ years,0,1580,0,,2021301676,22345,Silent
Aruba,2003,male,15-24 years,0,6176,0,,2021301676,22345,Millenials
Aruba,2003,male,25-34 years,0,6299,0,,2021301676,22345,Generation X
Aruba,2003,male,5-14 years,0,7525,0,,2021301676,22345,Millenials
Aruba,2003,male,55-74 years,0,6402,0,,2021301676,22345,Silent
Aruba,2003,male,75+ years,0,1107,0,,2021301676,22345,Silent
Aruba,2004,male,75+ years,1,1136,88.03,,2228279330,24133,Silent
Aruba,2004,male,55-74 years,3,6702,44.76,,2228279330,24133,Silent
Aruba,2004,male,25-34 years,1,6164,16.22,,2228279330,24133,Generation X
Aruba,2004,female,15-24 years,1,6650,15.04,,2228279330,24133,Millenials
Aruba,2004,male,35-54 years,2,15784,12.67,,2228279330,24133,Boomers
Aruba,2004,female,25-34 years,0,7102,0,,2228279330,24133,Generation X
Aruba,2004,female,35-54 years,0,17769,0,,2228279330,24133,Boomers
Aruba,2004,female,5-14 years,0,7610,0,,2228279330,24133,Millenials
Aruba,2004,female,55-74 years,0,7820,0,,2228279330,24133,Silent
Aruba,2004,female,75+ years,0,1616,0,,2228279330,24133,Silent
Aruba,2004,male,15-24 years,0,6395,0,,2228279330,24133,Millenials
Aruba,2004,male,5-14 years,0,7587,0,,2228279330,24133,Millenials
Aruba,2005,male,55-74 years,2,6989,28.62,,2331005587,24870,Silent
Aruba,2005,male,35-54 years,3,16011,18.74,,2331005587,24870,Boomers
Aruba,2005,female,15-24 years,1,6843,14.61,,2331005587,24870,Millenials
Aruba,2005,female,25-34 years,1,7004,14.28,,2331005587,24870,Generation X
Aruba,2005,female,55-74 years,1,8137,12.29,,2331005587,24870,Silent
Aruba,2005,female,35-54 years,2,18117,11.04,,2331005587,24870,Boomers
Aruba,2005,female,5-14 years,0,7604,0,,2331005587,24870,Millenials
Aruba,2005,female,75+ years,0,1654,0,,2331005587,24870,Silent
Aruba,2005,male,15-24 years,0,6576,0,,2331005587,24870,Millenials
Aruba,2005,male,25-34 years,0,6051,0,,2331005587,24870,Generation X
Aruba,2005,male,5-14 years,0,7577,0,,2331005587,24870,Millenials
Aruba,2005,male,75+ years,0,1165,0,,2331005587,24870,Silent
Aruba,2006,male,25-34 years,4,5994,66.73,,2421474860,25622,Generation X
Aruba,2006,male,35-54 years,3,16086,18.65,,2421474860,25622,Boomers
Aruba,2006,female,35-54 years,2,18297,10.93,,2421474860,25622,Boomers
Aruba,2006,female,15-24 years,0,6736,0,,2421474860,25622,Millenials
